BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
634;30.482153;0.801197;4.876182
635;29.676102;0.857171;4.713837
636;29.574539;0.707994;4.436349
637;29.377493;0.893203;4.705744
638;29.232367;0.680595;4.189123
639;29.141449;0.708022;4.144259
640;29.275030;0.748800;4.559558
641;29.325390;0.752179;4.512620
642;29.503677;0.971770;4.994982
643;29.364086;0.735917;4.176125
644;29.067402;0.752874;4.398496
645;29.190365;0.769363;4.311007
646;29.046473;0.750806;4.087994
647;29.173199;0.731270;4.317181
648;29.167007;0.713213;4.274870
649;29.080746;0.713427;4.013824
650;29.043890;0.911482;4.306214
651;29.162109;0.731677;3.927910
652;28.971973;0.713472;4.094147
653;28.980749;0.731850;4.132355
654;29.316971;0.713498;4.318701
655;29.221664;0.768998;4.326324
656;29.123108;0.713354;3.984893
657;29.000446;0.931866;4.355617
658;29.322321;0.713245;4.169242
659;29.154800;0.834723;4.511485
660;29.165384;0.816333;4.297063
661;29.082041;0.713664;4.210071
662;29.044281;0.751194;4.278384
663;29.040401;0.752816;4.209367
664;29.139889;0.713968;4.053607
665;29.014063;0.805408;4.342477
666;29.126240;0.750141;4.222800
667;29.034084;0.556992;3.889728
668;29.092838;0.538512;3.884947
669;29.283152;0.630477;4.053293
670;28.990402;0.595514;4.231572
671;29.067190;0.612099;4.058147
672;29.062588;0.580835;4.112598
673;29.324127;0.619091;4.230960
674;28.968363;0.759197;4.412906
675;29.185675;0.680314;3.947766
676;29.001438;0.628979;4.137357
677;29.134989;0.580323;3.949389
678;29.028107;0.666506;4.012154
679;29.095209;0.608960;3.960874
680;29.104502;0.795366;4.279117
681;29.120768;0.599216;3.965117
682;28.984028;0.662442;4.071117
683;29.229330;0.676771;4.039968
684;28.962742;0.725565;4.270391
685;29.138538;0.580013;3.923971
686;28.995392;0.612022;3.952304
687;29.056095;0.580208;3.886013
688;28.993229;0.733862;4.395913
689;29.020977;0.634042;3.970995
690;29.185284;0.580006;4.105175
691;29.041813;0.650038;3.920884
692;29.110693;0.580403;4.205219
693;29.114573;0.598038;4.113532
694;28.978739;0.601645;4.066249
695;29.117428;0.597341;3.865916
696;29.137995;0.675808;4.489936
697;29.151699;0.595254;4.002036
698;29.085918;0.599386;4.187930
699;29.037064;0.580070;4.033696
700;29.037426;0.580157;4.088413
701;28.990437;0.580198;3.837229
702;29.258316;0.580214;4.165837
703;29.062830;0.675568;3.955808
704;28.995932;0.599690;4.076624
705;29.051975;0.610182;3.922298
706;29.098907;0.611498;4.010285
707;29.077713;0.644157;4.009559
708;29.085857;0.813901;4.163632
709;29.016077;0.611414;3.885117
710;29.080658;0.688451;4.247453
711;29.096233;0.712944;4.060365
712;29.164753;0.627923;4.190883
713;29.108648;0.612195;4.027005
714;29.096653;0.611133;4.334167
715;28.992956;0.627754;3.944736
716;29.192745;0.778035;4.279536
717;29.101675;0.610131;4.013699
718;29.140575;0.699530;4.386195
719;28.989923;0.610675;3.830886
720;28.995514;0.609834;4.060989
721;29.131948;0.658848;4.068131
722;28.969385;0.696928;4.302400
723;29.049570;0.692938;4.233369
724;28.985773;0.702131;4.215049
725;29.153055;0.609654;4.050860
726;29.065445;0.679446;4.263382
727;29.013464;0.646666;4.109523
728;29.067158;0.611616;4.155241
729;29.034449;0.610454;3.977536
730;29.030478;0.646358;4.059168
731;28.963373;0.705866;4.006387
732;29.193014;0.682109;4.356864
733;29.052576;0.644870;3.933850
734;29.233898;0.610170;4.287398
735;29.107178;0.679955;4.200765
736;29.126537;0.644954;4.148956
737;31.836090;0.705152;4.292115
738;29.380802;0.625674;4.433664
739;29.535818;0.642848;4.469395
740;29.287390;0.625309;4.302247
741;29.443487;0.625238;4.134231
742;29.172688;0.662397;4.166029
743;29.148157;0.766752;4.276048
744;29.133305;0.749661;4.107875
745;29.496014;0.714464;4.559236
746;29.058498;0.695366;4.258234
747;29.118511;0.625210;4.050502
748;28.985956;0.645888;4.086442
749;28.980152;0.624678;3.836009
750;29.178610;0.757251;4.195241
751;29.081079;0.641638;3.876148
752;29.210541;0.661267;4.349299
753;29.003210;0.624973;3.910448
754;28.973623;0.641174;4.084953
755;29.022030;0.658784;4.128615
756;29.094849;0.704739;4.235069
757;29.108496;0.640614;4.070947
758;29.179455;0.676934;4.171040
759;28.998428;0.625331;4.012630
760;29.067877;0.667610;4.309184
761;29.000051;0.740093;4.027242
762;29.179153;0.625629;4.238263
763;29.002188;0.625302;4.057216
764;29.122629;0.824400;4.177635
765;29.006186;0.659430;4.310240
766;29.137753;0.701302;4.092534
767;28.978918;0.625293;4.028064
768;29.057476;0.625213;4.026649
769;29.238110;0.683808;4.444343
770;29.132130;0.647898;4.027815
771;29.002399;0.666429;4.144970
772;29.067249;0.718032;4.146694
773;29.071400;0.647891;4.129046
774;29.058081;0.723904;4.053241
775;29.070135;0.770525;4.372326
776;29.077679;0.664653;3.966682
777;29.092051;0.664394;4.270960
778;29.181171;0.686010;4.494611
779;29.529835;0.669658;4.079664
780;29.113943;0.683158;4.174778
781;29.019085;0.723117;4.087629
782;29.058170;0.700256;4.256291
783;29.313213;0.647885;4.065008
784;29.234472;0.750074;4.342912
785;29.052246;0.726742;4.132928
786;29.233929;0.684310;4.249741
787;29.111324;0.703750;4.320496
788;29.149206;0.664941;4.113629
789;29.076752;0.718045;4.291958
790;29.183903;0.666026;3.923197
791;29.028345;0.776986;4.441149
792;29.053568;0.682627;4.080720
793;29.015057;0.648086;3.976528
794;29.044973;0.772214;4.049821
795;29.195297;0.647968;4.160605
796;29.090851;0.789933;4.123101
797;29.175907;0.676208;4.249162
798;29.061600;0.647389;4.306336
799;29.109793;0.647638;4.068954
800;29.066111;0.683229;4.293369
801;29.575083;0.673088;3.937962
802;29.173080;0.747622;4.099521
803;29.135464;0.672902;4.202327
804;29.114033;0.672928;3.975642
805;29.107265;0.790669;4.120374
806;29.097256;0.782998;4.210448
807;28.995092;0.744819;4.197376
808;29.145569;0.752176;4.197891
809;29.237179;0.783418;4.202720
810;29.147100;0.775254;4.416509
811;29.016077;0.672906;4.036563
812;29.249207;0.718614;4.498160
813;29.332096;0.769501;4.284221
814;29.278370;0.673110;4.180212
