BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
564;287.898376;1.076192;22.799648
565;289.026123;1.078656;25.091072
566;292.054596;1.077024;22.447104
567;288.958466;1.078784;22.984768
568;289.553162;1.076192;22.726784
569;289.425995;1.076160;25.330688
570;287.867401;1.076800;22.714880
571;287.854767;1.076384;22.905855
572;295.927307;1.076576;23.669056
573;287.833130;1.076224;22.817793
574;294.125793;1.076288;22.558720
575;294.257477;1.077696;22.861919
576;291.177887;1.076224;22.944769
577;291.183289;1.090976;23.376896
578;290.238342;1.092800;24.578049
579;289.579010;1.089248;23.473152
580;289.415466;1.090816;22.429695
581;294.031097;1.090080;23.253183
582;292.892517;1.090048;24.937471
583;290.706177;1.091840;22.271456
584;289.316559;1.088384;25.510912
585;299.580872;1.088352;24.175648
586;292.461975;1.040160;22.867424
587;289.311737;1.040448;22.316032
588;288.220367;1.040896;22.726688
589;297.542725;1.041664;24.132608
590;287.778412;1.040192;22.372353
591;287.425446;1.039360;22.673409
592;288.523132;1.038464;22.674433
593;290.361908;1.040896;23.030081
594;292.536560;1.037984;22.723040
595;288.245605;1.037088;22.310911
596;290.373047;1.037792;24.085728
597;287.471130;1.037760;23.822336
598;288.311157;1.036928;24.157345
599;287.185516;1.038752;22.113728
600;287.376434;1.039008;23.165152
601;290.372742;1.036096;22.311169
602;289.963562;1.036288;24.332289
603;288.583862;1.033984;22.424801
604;287.458191;1.036288;23.252993
605;288.481018;1.035264;22.194176
606;287.423340;1.035392;22.743584
607;289.632843;1.035808;23.398527
608;287.291046;1.035616;23.314432
609;290.563049;1.052704;22.680096
610;292.453278;1.208320;24.443905
611;289.529114;1.053056;24.141088
612;287.777496;1.050432;23.161921
613;293.927368;1.428288;23.660543
614;287.829803;1.051584;24.385536
615;290.403107;1.195872;27.481089
616;288.255249;1.051296;23.778561
617;297.453125;1.050528;23.626240
618;288.357452;1.050656;22.683136
619;295.659424;1.050368;24.888321
620;290.227539;1.050464;23.759872
621;292.534454;1.050176;23.254017
622;289.425385;1.049536;22.041599
623;300.197510;1.049280;25.158049
624;288.153320;1.041376;23.667711
625;290.687836;1.040928;24.186880
626;295.107147;1.042720;22.254593
627;288.981903;1.041184;22.353024
628;295.675354;1.041024;23.608801
629;287.710449;1.048832;22.993919
630;300.220337;1.041376;26.567680
631;294.748749;1.041248;25.872608
632;292.592163;1.044800;22.130848
633;297.089935;1.041408;23.395329
634;323.397430;1.042240;23.944416
635;300.744385;1.599104;23.439680
636;290.441284;0.994464;25.157633
637;318.220490;0.994304;25.626623
638;297.586029;0.995968;24.766464
639;295.428223;0.993280;22.702463
640;296.697906;0.993920;27.943457
641;326.426514;1.177600;24.400896
642;312.161407;1.014400;22.283360
643;293.423462;1.010624;23.898111
