BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
461;22.560415;0.088202;2.197033
462;22.358135;0.088435;2.385677
463;22.470669;0.087923;2.072186
464;22.498753;0.088378;2.108743
465;22.820629;0.090352;2.568621
466;22.344273;0.089850;2.341671
467;22.538795;0.088778;2.199635
468;22.439732;0.088176;2.234835
469;22.160183;0.087683;2.250979
470;22.959805;0.088214;2.070726
471;22.382187;0.088166;2.318077
472;22.214752;0.087971;2.181776
473;22.321484;0.088714;2.067581
474;22.243164;0.088778;2.329773
475;22.462973;0.088307;2.350954
476;22.184566;0.085043;2.183366
477;22.182644;0.085005;2.313786
478;22.467875;0.084858;2.101603
479;22.105555;0.084778;2.232061
480;22.392710;0.085274;2.228832
481;22.600824;0.090995;2.234169
482;22.226900;0.090723;2.250288
483;22.165777;0.090384;2.174221
484;22.329243;0.090019;2.339555
485;23.023390;0.089978;2.378019
486;22.290277;0.089968;2.152013
487;22.166979;0.089437;2.216336
488;22.374640;0.089405;2.181923
489;22.033100;0.089248;2.100166
490;22.927933;0.089376;2.211472
491;22.382576;0.089296;2.201056
492;22.296740;0.089152;2.026083
493;22.186434;0.088870;2.196541
494;22.046686;0.088310;2.169357
495;23.148165;0.088563;2.196893
496;22.065058;0.088950;2.188851
497;22.278584;0.090576;2.285181
498;22.372385;0.089450;2.171616
499;22.280384;0.089136;2.066041
500;22.374760;0.078522;2.107715
501;22.558580;0.078707;2.216954
502;22.283752;0.079216;2.242803
503;22.067102;0.078762;2.308726
504;22.231831;0.079523;2.399018
505;22.315231;0.079187;2.234070
506;22.371572;0.079075;1.983238
507;22.226055;0.078464;2.149110
508;22.346951;0.078685;2.088070
509;22.362343;0.078557;2.177334
510;22.607077;0.078550;2.231213
511;22.296921;0.078394;2.231575
512;22.135197;0.078835;2.353622
513;22.103512;0.096448;2.066410
514;22.241360;0.095942;2.264935
515;23.752205;0.095600;2.375577
516;22.423046;0.095107;2.107376
517;22.292233;0.093987;2.152534
518;22.131832;0.094736;2.356067
519;22.204472;0.093846;2.140410
520;22.742008;0.094099;2.366765
521;22.309189;0.094422;2.436067
522;22.308048;0.095139;2.213162
523;22.327978;0.094230;2.185654
524;22.217638;0.094074;2.111081
525;22.734825;0.094352;2.298435
526;22.266012;0.093664;2.345261
527;22.473644;0.093690;2.044640
528;22.274553;0.088346;2.029222
529;22.429779;0.089581;2.209485
530;22.503050;0.089306;2.244182
531;22.052521;0.089238;2.336461
532;22.417334;0.088403;2.458317
533;22.122784;0.088838;2.307242
534;22.695045;0.089062;2.167165
535;22.178885;0.088970;2.356771
536;22.437569;0.088998;2.160022
537;22.830494;0.089219;2.228723
538;22.101467;0.089197;2.336925
539;22.472475;0.088589;2.277536
540;22.335135;0.088566;2.093369
541;22.621506;0.088582;2.297814
542;22.228462;0.088662;2.219360
543;22.380896;0.088666;2.328378
544;22.885660;0.088694;2.261920
545;22.057482;0.096627;2.069674
546;22.197407;0.096486;2.136835
547;22.490150;0.096093;2.136755
548;22.701090;0.095773;2.170605
549;22.313097;0.095379;2.092704
550;22.436848;0.095654;2.208905
551;22.446857;0.095085;2.287088
552;22.764465;0.095190;2.311293
553;22.822947;0.095440;2.476778
554;22.432306;0.095299;2.049885
555;22.241541;0.094944;2.078278
556;22.548086;0.095219;2.271101
557;22.416582;0.094912;2.057139
558;22.323528;0.095171;2.089328
559;22.704037;0.094886;2.096893
560;22.567118;0.089875;2.168173
561;22.774719;0.090618;2.081373
562;22.123535;0.090326;2.277216
563;23.050089;0.090499;2.096199
564;22.627131;0.090010;2.206954
565;22.437176;0.090000;2.356486
566;22.437387;0.090426;2.060432
567;22.433689;0.089677;2.053158
568;22.573614;0.090173;2.294694
569;22.537535;0.090573;2.282058
570;22.617990;0.090650;2.259133
571;22.513088;0.089600;2.003814
572;22.613209;0.090061;2.813159
573;22.621656;0.089750;2.110039
574;23.038692;0.089696;2.288832
575;22.667088;0.089616;2.142707
576;22.129307;0.089811;2.236915
577;22.311382;0.096448;2.061312
578;22.178493;0.096528;2.026253
579;22.552567;0.096278;2.167878
580;22.234446;0.095843;2.214726
581;22.487118;0.095894;2.361459
582;22.580709;0.095206;2.103523
583;23.488564;0.095405;2.223626
584;22.546614;0.095171;2.087382
585;22.665071;0.096118;2.252288
586;22.396919;0.095597;2.284048
587;22.789091;0.095037;2.201350
588;22.270855;0.095360;2.291011
589;23.069241;0.095456;2.221574
590;22.499891;0.095478;2.181718
591;22.819487;0.094758;2.112470
592;22.591652;0.090573;2.437568
593;22.991524;0.091062;2.307127
594;22.218571;0.091130;2.234109
595;22.181561;0.091290;2.143357
596;22.800516;0.090576;2.395142
597;22.165476;0.090602;2.052781
598;22.939568;0.091040;2.129341
599;22.275064;0.090285;2.294333
600;22.662937;0.090544;2.159805
601;22.319317;0.091254;2.108983
602;22.448151;0.091062;2.156717
603;22.863953;0.090173;2.222925
604;22.251644;0.090605;2.070810
605;22.364656;0.090307;2.138154
606;22.518564;0.090371;2.173696
607;22.573732;0.090394;2.241949
608;22.125549;0.090499;2.111075
609;22.248997;0.097270;2.102211
610;22.543036;0.097219;2.366883
611;22.425869;0.096864;2.291798
612;22.570425;0.096736;2.117869
613;23.930195;0.096509;2.198835
614;22.845224;0.096381;2.531379
615;22.359428;0.096371;2.237376
616;22.508823;0.096080;2.179792
617;22.352390;0.096208;2.232822
618;23.018040;0.096762;2.267085
619;22.616907;0.095725;2.479923
620;22.583897;0.095878;2.214416
621;22.372326;0.095552;2.170745
622;22.424128;0.096128;2.392131
623;23.319925;0.095677;2.134409
624;22.296713;0.091520;2.098349
625;22.276117;0.091827;2.249901
626;22.271097;0.091763;2.298739
627;22.461559;0.091930;2.149673
628;23.346323;0.092157;2.212765
629;22.219414;0.091302;2.181526
630;22.527222;0.091901;2.215283
631;22.466640;0.091667;2.259626
632;22.396109;0.091309;2.214768
633;22.481583;0.091424;2.102349
634;22.683384;0.091555;2.095853
635;23.818920;0.091466;2.298384
636;22.477194;0.091187;2.251146
637;22.636118;0.090986;2.095651
638;22.503439;0.091626;2.390819
639;22.331676;0.091110;2.149341
640;22.885120;0.091155;2.185034
641;22.299084;0.098445;2.015360
642;24.299004;0.098285;2.370214
643;22.485973;0.098003;2.247222
644;22.405636;0.097619;2.267750
645;22.379419;0.097037;2.171255
646;22.494541;0.097363;2.357747
647;23.324253;0.097270;2.155145
648;22.444242;0.097952;2.551370
649;22.625357;0.097571;2.301331
650;22.308105;0.097402;2.225942
651;22.621357;0.096426;2.128694
652;22.460238;0.096928;2.144541
653;22.373497;0.106970;2.360589
654;22.601873;0.096643;2.183328
655;22.651302;0.097453;2.414870
656;22.571777;0.092944;2.282214
657;22.985538;0.093632;2.509955
658;22.451035;0.093795;2.284285
659;22.178343;0.093226;2.255389
660;22.301462;0.093443;2.156281
661;22.468353;0.093104;2.088406
662;22.618200;0.093286;2.315795
663;22.278580;0.093171;2.235955
664;22.182854;0.093104;2.138198
665;22.681398;0.093258;2.147517
666;22.360298;0.093408;2.114710
667;22.748562;0.081910;2.192007
668;22.811008;0.081728;2.344122
669;22.377018;0.081510;2.080803
670;22.412312;0.081494;2.164496
671;22.504765;0.081629;2.339654
672;22.443312;0.082083;2.242518
673;23.082920;0.113392;2.122915
674;22.547306;0.113642;2.291770
675;22.530109;0.113184;2.717696
676;22.396889;0.112864;2.191686
677;22.347641;0.112810;2.117274
678;22.297493;0.113248;2.442791
679;22.354406;0.112618;2.109878
680;22.325815;0.101933;2.070761
681;22.189407;0.102784;2.352320
682;22.425961;0.102032;2.084010
683;22.255581;0.101859;2.152685
684;22.395895;0.101958;2.188553
685;22.619913;0.101763;2.167408
686;22.538769;0.102128;2.372086
687;24.283339;0.101869;2.195584
688;22.385014;0.101984;2.108102
689;22.742310;0.102912;2.176425
690;22.278072;0.102941;2.127747
691;23.102253;0.102672;2.212893
692;23.499926;0.102826;2.329200
693;22.336908;0.102653;2.178752
694;22.200863;0.102669;2.197043
695;22.263037;0.102531;2.281894
696;23.227295;0.102083;2.246611
697;22.525930;0.102960;2.241491
698;22.343311;0.102541;2.207127
699;22.587440;0.102410;2.214339
700;22.354076;0.102435;2.106349
701;22.506327;0.102630;2.689725
702;22.200891;0.102339;2.234906
703;22.714199;0.102573;2.135101
704;22.222507;0.102336;2.276627
705;22.613091;0.113805;2.051952
706;22.739002;0.113904;2.263885
707;22.304676;0.113734;2.324579
708;22.416250;0.113779;2.187491
709;22.177141;0.113853;2.204845
710;22.261505;0.113619;2.424739
711;22.892246;0.113338;2.209808
712;22.490723;0.112941;2.093808
713;22.470186;0.113437;2.344774
714;22.260422;0.112650;2.308266
715;22.263430;0.112554;2.240022
716;22.230778;0.112982;2.443898
717;22.168781;0.112618;2.054487
718;22.354195;0.112682;2.196045
719;22.060036;0.112954;2.358339
720;22.575085;0.112464;2.157891
721;23.876194;0.113293;2.109833
722;22.322384;0.113533;2.349248
723;22.563419;0.113018;2.234342
724;22.251911;0.112982;2.209888
725;22.725685;0.113155;2.308704
726;22.390484;0.112730;2.405766
727;22.516068;0.112496;2.245776
728;22.730404;0.111958;2.328128
729;22.129429;0.112544;2.258982
730;22.578995;0.112365;2.108675
731;22.889599;0.111699;2.231833
732;22.290998;0.112186;2.286109
733;22.191002;0.111814;2.331162
734;22.381857;0.111952;2.184336
735;22.222569;0.112096;2.443190
736;22.592945;0.111926;2.208925
737;22.679502;0.114541;2.219843
738;22.192234;0.114208;2.065446
739;23.304592;0.114096;2.159523
740;22.405039;0.113882;2.264301
741;23.142511;0.113613;2.246893
742;22.316463;0.113542;2.214518
743;22.638073;0.113210;2.221142
744;22.498569;0.101206;2.219053
745;22.320190;0.101523;2.295229
746;22.555035;0.101478;2.238153
747;22.261564;0.101334;2.075894
748;22.129608;0.101203;2.244627
749;22.526260;0.100845;2.163181
750;22.333902;0.100986;2.108099
751;23.509275;0.101181;2.522381
752;22.093922;0.101184;2.140838
753;22.456718;0.101949;2.024768
754;22.086344;0.102211;2.274701
755;22.263517;0.101808;2.155373
756;23.660805;0.101709;2.205901
757;22.204021;0.102102;2.338093
758;22.611917;0.101347;2.194595
